time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-02-12T03:58:07.220Z,37.6406667,-118.9553333,4.46,0.04,md,8,153,0.02377,0.02,nc,nc73140940,2019-02-12T17:04:02.568Z,"2km ENE of Mammoth Lakes, CA",earthquake,1.09,1.06,0.108,7,reviewed,nc,nc
2019-02-12T03:53:34.590Z,33.5068333,-116.5351667,10.27,0.6,ml,25,78,0.05065,0.12,ci,ci37529018,2019-02-12T14:26:24.960Z,"14km ESE of Anza, CA",earthquake,0.22,0.32,0.184,17,reviewed,ci,ci
2019-02-12T03:52:30.800Z,44.5489,-129.4365,10,4.2,mb,,200,3.958,0.57,us,us2000jgia,2019-02-14T02:32:19.040Z,"Off the coast of Oregon",earthquake,3.3,2,0.075,50,reviewed,us,us
2019-02-12T03:49:28.850Z,38.8373337,-122.8351669,1.73,1.05,md,8,112,0.0142,0.01,nc,nc73140935,2019-02-12T04:25:03.781Z,"10km NW of The Geysers, CA",earthquake,0.46,1.03,,1,automatic,nc,nc
2019-02-12T03:48:14.562Z,36.7378,-116.2991,8.7,0,ml,11,115.68,0.05,0.1239,nn,nn00677684,2019-02-13T02:05:58.746Z,"45km ESE of Beatty, Nevada",earthquake,,1.6,0.23,4,reviewed,nn,nn
2019-02-12T03:39:00.920Z,36.1123333,-117.669,2.1,0.89,ml,9,120,0.08,0.06,ci,ci37529002,2019-02-12T19:58:43.573Z,"26km ENE of Coso Junction, CA",earthquake,0.23,0.36,0.156,6,reviewed,ci,ci
2019-02-12T03:36:34.085Z,61.9786,-150.7989,62,1.8,ml,,,,0.35,ak,ak0191z640gg,2019-02-12T03:39:47.144Z,"47km WNW of Willow, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-02-12T03:36:14.080Z,38.8335,-111.3928333,1.82,1.93,md,5,138,0.0586,0.08,uu,uu60311997,2019-02-12T20:51:11.090Z,"36km SW of Ferron, Utah",earthquake,1.28,6.48,0.309,4,reviewed,uu,uu
2019-02-12T03:30:34.580Z,38.7871667,-122.743,1.77,1.11,md,32,75,0.006281,0.08,nc,nc73140930,2019-02-15T08:46:03.696Z,"2km NE of The Geysers, CA",earthquake,0.18,0.28,0.187,7,reviewed,nc,nc
2019-02-12T03:28:29.587Z,37.0887,-116.2271,4.7,0.1,ml,17,63.54,0.024,0.1441,nn,nn00677682,2019-02-13T02:05:54.195Z,"51km ENE of Beatty, Nevada",earthquake,,1.3,0.85,6,reviewed,nn,nn
2019-02-12T03:28:13.510Z,46.8695,-112.5196667,14.82,1.22,ml,8,104,0.127,0.09,mb,mb80335709,2019-02-13T16:22:58.240Z,"15km SE of Lincoln, Montana",earthquake,0.35,0.76,0.095,3,reviewed,mb,mb
2019-02-12T03:18:42.424Z,61.338,-150.0323,19.8,3.1,ml,,,,0.9,ak,ak0191z60698,2019-02-13T06:08:25.695Z,"15km S of Big Lake, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-02-12T03:15:25.250Z,38.8288333,-122.7633333,0.02,0.21,md,11,138,0.005393,0.02,nc,nc73140925,2019-02-15T01:12:03.993Z,"4km WNW of Cobb, CA",earthquake,0.26,0.43,,1,reviewed,nc,nc
2019-02-12T03:12:18.518Z,60.3537,-147.9551,16.1,2.2,ml,,,,0.63,ak,ak0191z5yu28,2019-02-12T03:26:53.842Z,"61km SE of Whittier, Alaska",earthquake,,0.9,,,automatic,ak,ak
2019-02-12T03:09:10.080Z,33.9268333,-116.8323333,4.54,1.03,ml,42,52,0.09745,0.1,ci,ci37528994,2019-02-12T22:48:18.960Z,"4km E of Banning, CA",earthquake,0.14,0.39,0.118,21,reviewed,ci,ci
2019-02-12T03:07:40.192Z,63.2041,-151.4823,0,1.8,ml,,,,0.84,ak,ak0191z5xt5h,2019-02-12T03:11:59.249Z,"120km NW of Talkeetna, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-02-12T03:07:07.730Z,38.840332,-122.7738342,0.97,0.88,md,9,161,0.003024,0.02,nc,nc73140920,2019-02-12T03:37:02.491Z,"5km WNW of Cobb, CA",earthquake,0.46,0.54,,1,automatic,nc,nc
2019-02-12T03:02:06.840Z,38.8115005,-122.7939987,2.69,0.39,md,9,126,0.01055,0.02,nc,nc73140915,2019-02-12T03:29:03.447Z,"5km NW of The Geysers, CA",earthquake,0.5,0.8,,1,automatic,nc,nc
2019-02-12T02:56:19.980Z,38.8373333,-111.4045,1.75,1.82,md,5,135,0.05918,0.1,uu,uu60311987,2019-02-12T20:49:36.530Z,"36km SW of Ferron, Utah",earthquake,0.71,31.61,0.27,4,reviewed,uu,uu
2019-02-12T02:55:13.250Z,-35.6567,-99.9767,10,4.8,mb,,232,22.921,0.93,us,us2000jgi4,2019-02-12T03:15:36.040Z,"Southeast of Easter Island",earthquake,10.8,2,0.121,21,reviewed,us,us
2019-02-12T02:53:04.283Z,38.3794,-118.8916,10.1,1,ml,8,173.66,0.33,0.133,nn,nn00677627,2019-02-13T02:05:23.852Z,"28km SW of Hawthorne, Nevada",earthquake,,9.7,0,1,reviewed,nn,nn
2019-02-12T02:50:40.690Z,2.7538,127.2923,35,4.5,mb,,181,1.97,0.73,us,us2000jgi0,2019-02-12T03:05:02.040Z,"138km NW of Tobelo, Indonesia",earthquake,11.9,2,0.128,18,reviewed,us,us
2019-02-12T02:50:26.842Z,61.8407,-150.6288,59.4,1.7,ml,,,,0.62,ak,ak0191z5lkbg,2019-02-12T02:53:35.340Z,"32km WNW of Willow, Alaska",earthquake,,1,,,automatic,ak,ak
2019-02-12T02:46:46.350Z,40.7365,-111.5661667,11.52,0.64,md,22,60,0.09496,0.16,uu,uu60311982,2019-02-12T18:37:02.270Z,"3km ESE of Summit Park, Utah",earthquake,0.33,0.87,0.295,13,reviewed,uu,uu
2019-02-12T02:40:04.845Z,59.631,-153.8328,109.6,1.2,ml,,,,0.89,ak,ak0191z5jdrk,2019-02-12T02:42:23.061Z,"62km ESE of Old Iliamna, Alaska",earthquake,,1.3,,,automatic,ak,ak
2019-02-12T02:35:13.250Z,38.8141667,-122.7921667,2.94,1.56,md,37,42,0.006657,0.07,nc,nc73140910,2019-02-15T08:19:04.529Z,"5km NW of The Geysers, CA",earthquake,0.2,0.4,0.127,6,reviewed,nc,nc
2019-02-12T02:17:33.310Z,33.5146667,-116.7988333,3.46,1.02,ml,43,28,0.002618,0.23,ci,ci37528970,2019-02-12T14:26:36.430Z,"10km NE of Aguanga, CA",earthquake,0.23,0.57,0.116,26,reviewed,ci,ci
2019-02-12T02:13:02.453Z,61.5602,-149.936,32.4,1.5,ml,,,,0.65,ak,ak0191z5dkxx,2019-02-12T02:16:08.084Z,"4km NNE of Big Lake, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-02-12T02:05:42.170Z,38.8428333,-111.406,0.29,1.48,md,7,155,0.06424,0.18,uu,uu60311977,2019-02-12T21:40:58.700Z,"36km SW of Ferron, Utah",earthquake,1.14,2.28,0.1,5,reviewed,uu,uu
2019-02-12T01:56:06.637Z,61.5013,-149.9575,42.8,1.6,ml,,,,0.41,ak,ak0191z51dg7,2019-02-12T01:59:54.908Z,"2km S of Big Lake, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-02-12T01:53:15.030Z,18.6993,-66.2393,94,2.18,md,11,268,0.4202,0.37,pr,pr2019043000,2019-02-14T04:23:49.040Z,"25km NNW of San Juan, Puerto Rico",earthquake,3.59,2.48,0.22,5,reviewed,pr,pr
2019-02-12T01:45:38.372Z,69.5425,-144.8626,11,3.2,ml,,,,0.52,ak,ak0191z4z31w,2019-02-14T04:34:01.040Z,"81km SW of Kaktovik, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-02-12T01:41:25.850Z,38.8378333,-111.3981667,3.16,1.11,md,5,170,0.06109,0.06,uu,uu60311972,2019-02-12T21:37:51.510Z,"36km SW of Ferron, Utah",earthquake,0.95,4.58,0.191,4,reviewed,uu,uu
2019-02-12T01:38:40.440Z,61.4031,-150.0961,34.4,1.7,ml,,,,0.45,ak,ak0191z4xl63,2019-02-12T01:51:43.098Z,"15km SSW of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-02-12T01:36:10.620Z,19.4263333,-155.6141667,-1.02,1.32,md,27,99,0.02667,0.12,hv,hv70807831,2019-02-12T02:08:56.980Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake,0.24,0.28,0.1,13,reviewed,hv,hv
2019-02-12T01:34:43.694Z,63.4117,-151.4985,0,1.6,ml,,,,0.82,ak,ak0191z4wqk1,2019-02-12T01:37:49.896Z,"127km W of Cantwell, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-02-12T01:32:27.980Z,14.4616,85.7332,10,4.9,mb,,78,7.378,1.01,us,us2000jghn,2019-02-12T22:41:44.631Z,"Bay of Bengal",earthquake,8.9,1.9,0.073,59,reviewed,us,us
2019-02-12T01:08:08.410Z,32.3033333,-115.1223333,21.19,2.87,ml,21,199,0.03924,0.29,ci,ci37528954,2019-02-12T22:43:41.448Z,"2km NW of Guadalupe Victoria, B.C., MX",earthquake,1.18,1.12,0.292,25,reviewed,ci,ci
2019-02-12T00:52:54.043Z,38.3747,-118.8975,8.3,1.7,ml,17,74.3,0.132,0.1294,nn,nn00677623,2019-02-13T02:05:21.054Z,"29km SW of Hawthorne, Nevada",earthquake,,3.4,0.04,4,reviewed,nn,nn
2019-02-12T00:52:15.029Z,38.3776,-118.8987,8.5,1.3,ml,11,93.47,0.334,0.141,nn,nn00677618,2019-02-13T02:05:18.676Z,"28km SW of Hawthorne, Nevada",earthquake,,3.8,0.3,4,reviewed,nn,nn
2019-02-12T00:47:46.501Z,38.3731,-118.8949,9.2,2.3,ml,23,56.54,0.132,0.2172,nn,nn00677608,2019-02-14T04:55:03.159Z,"28km SW of Hawthorne, Nevada",earthquake,,2.5,0.29,11,reviewed,nn,nn
2019-02-12T00:44:00.080Z,35.8676667,-120.415,5.82,0.67,md,22,90,0.01771,0.05,nc,nc73140885,2019-02-15T02:20:00.875Z,"4km SSE of Parkfield, CA",earthquake,0.26,0.54,0.14,7,reviewed,nc,nc
2019-02-12T00:33:45.310Z,38.8465,-111.4018333,-0.41,1.77,md,8,127,0.06856,0.09,uu,uu60311967,2019-02-12T21:35:43.210Z,"35km SW of Ferron, Utah",earthquake,0.73,1.29,0.131,5,reviewed,uu,uu
2019-02-12T00:27:34.958Z,62.8461,-149.5408,80.2,1.6,ml,,,,0.34,ak,ak0191z49sc4,2019-02-12T00:30:47.275Z,"65km NNE of Talkeetna, Alaska",earthquake,,1.3,,,automatic,ak,ak
2019-02-12T00:27:00.183Z,63.3323,-145.0995,17.2,1.3,ml,,,,0.46,ak,ak0191z49pkp,2019-02-12T00:36:28.613Z,"60km S of Deltana, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-02-12T00:22:47.890Z,35.8243,-98.2545,6.46,2.5,ml,,70,0.202,0.71,us,us2000jgh3,2019-02-15T04:10:25.040Z,"14km E of Watonga, Oklahoma",earthquake,1,3.1,0.239,22,reviewed,ok,ok
2019-02-12T00:21:18.866Z,64.9436,-147.2876,0,1.3,ml,,,,0.78,ak,ak0191z48gql,2019-02-12T00:28:36.534Z,"19km NE of Badger, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-02-12T00:19:03.100Z,38.853,-111.3823333,-3.5,1.8,md,8,142,0.07973,0.16,uu,uu60311962,2019-02-12T21:32:04.910Z,"34km SW of Ferron, Utah",earthquake,0.8,0.9,0.132,5,reviewed,uu,uu
2019-02-12T00:16:19.920Z,33.0398333,-116.4356667,6.27,0.94,ml,29,67,0.03742,0.15,ci,ci37528922,2019-02-12T22:21:14.890Z,"16km ESE of Julian, CA",earthquake,0.23,0.67,0.118,20,reviewed,ci,ci
2019-02-12T00:12:01.840Z,38.7970009,-122.7789993,2.78,1.18,md,19,70,0.007946,0.04,nc,nc73140880,2019-02-12T01:02:04.143Z,"3km NW of The Geysers, CA",earthquake,0.25,0.55,0.05,4,automatic,nc,nc
2019-02-12T00:06:39.686Z,63.5447,-149.1137,9.4,1.8,ml,,,,1.13,ak,ak0191z45akn,2019-02-12T00:10:42.639Z,"18km NNW of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-02-11T23:58:58.030Z,38.8438333,-111.3936667,-0.14,1.31,md,8,133,0.06791,0.08,uu,uu60311957,2019-02-12T21:28:57.690Z,"35km SW of Ferron, Utah",earthquake,0.51,1.23,0.127,4,reviewed,uu,uu
2019-02-11T23:51:42.080Z,34.3691667,-116.9038333,5.82,1.55,ml,52,42,0.1003,0.11,ci,ci37528882,2019-02-12T21:20:31.090Z,"10km SE of Lucerne Valley, CA",earthquake,0.12,0.45,0.171,19,reviewed,ci,ci
2019-02-11T23:42:42.530Z,34.707,-116.2901667,2.51,1.59,ml,17,59,0.1169,0.11,ci,ci37528874,2019-02-12T21:14:03.113Z,"12km W of Ludlow, CA",earthquake,0.17,0.34,0.103,20,reviewed,ci,ci
2019-02-11T23:40:47.480Z,38.836,-111.394,3.32,1.18,ml,14,105,0.06053,0.14,uu,uu60311942,2019-02-12T18:27:12.400Z,"36km SW of Ferron, Utah",earthquake,0.51,1.61,0.457,2,reviewed,uu,uu
2019-02-11T23:40:07.437Z,59.9938,-150.6378,41.9,1.6,ml,,,,0.45,ak,ak0191xui4vb,2019-02-11T23:46:07.429Z,"46km NE of Fritz Creek, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-02-11T23:38:23.314Z,35.7373,-116.5838,0,0.7,ml,11,223.21,0.298,0.1909,nn,nn00677595,2019-02-12T02:05:41.620Z,"53km N of Fort Irwin, California",earthquake,,0,0.4,3,reviewed,nn,nn
2019-02-11T23:36:35.750Z,37.4056667,-118.5903333,10.94,0.8,md,9,141,0.05667,0.03,nc,nc73140875,2019-02-12T02:02:41.012Z,"1km SSE of Round Valley, CA",earthquake,0.58,1.07,0.24,9,reviewed,nc,nc
2019-02-11T23:35:44.330Z,19.4068336,-155.2821655,-0.21,1.74,md,14,68,0.01092,0.1,hv,hv70807766,2019-02-11T23:38:50.340Z,"5km WSW of Volcano, Hawaii",earthquake,0.14,0.36,0.29,10,automatic,hv,hv
2019-02-11T23:27:00.610Z,-15.7596,-172.1771,10,5,mb,,102,1.879,1.39,us,us2000jggm,2019-02-12T00:23:16.040Z,"169km E of Hihifo, Tonga",earthquake,7.7,1.8,0.087,42,reviewed,us,us
2019-02-11T23:26:49.130Z,31.0219,142.3814,10,4.9,mb,,126,3.017,0.84,us,us2000jggn,2019-02-12T13:35:22.942Z,"Izu Islands, Japan region",earthquake,8.2,1.9,0.061,84,reviewed,us,us
2019-02-11T23:23:20.930Z,18.3138,-67.6646,17,2.64,md,17,167,0.1984,0.43,pr,pr2019042010,2019-02-12T03:27:03.040Z,"45km WSW of Rincon, Puerto Rico",earthquake,2.09,1.02,0.43,13,reviewed,pr,pr
2019-02-11T23:18:04.140Z,35.4715,-115.5278333,-1.06,2.43,ml,18,75,0.02435,0.12,ci,ci37528834,2019-02-12T02:05:39.902Z,"20km SW of Primm, NV",quarry blast,0.35,31.61,0.138,49,reviewed,ci,ci
2019-02-11T23:11:25.000Z,18.2253,-67.6966,14,2.64,md,6,300,0.2695,0.3,pr,pr2019042009,2019-02-12T02:57:51.968Z,"48km WSW of Rincon, Puerto Rico",earthquake,2.51,3.2,0.29,6,reviewed,pr,pr
2019-02-11T23:10:25.111Z,38.7589,-117.0363,2.3,1.7,ml,9,217.75,0.136,0.7248,nn,nn00677583,2019-02-11T23:48:55.317Z,"77km E of Gabbs, Nevada",explosion,,1.7,0.18,8,reviewed,nn,nn
2019-02-11T23:05:23.660Z,47.3215,-122.352833333333,18.08,1.2,ml,15,71,,0.13,uw,uw61511521,2019-02-12T17:56:31.020Z,"3km W of Federal Way, Washington",earthquake,0.43,1.03,0.146026054749032,9,reviewed,uw,uw
2019-02-11T23:01:20.460Z,38.8356667,-122.8363342,1.18,0.55,md,8,138,0.002992,0.03,nc,nc73140870,2019-02-11T23:16:04.335Z,"10km NW of The Geysers, CA",earthquake,0.57,0.68,,1,automatic,nc,nc
2019-02-11T22:25:00.912Z,61.6335,-150.0018,55.1,1.5,ml,,,,0.44,ak,ak0191xtth0r,2019-02-11T22:27:22.493Z,"9km W of Houston, Alaska",earthquake,,0.9,,,automatic,ak,ak
2019-02-11T22:03:17.511Z,61.5207,-150.2525,54,2,ml,,,,0.45,ak,ak0191xtosik,2019-02-11T22:14:39.799Z,"15km W of Big Lake, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-02-11T21:57:24.840Z,18.007,-67.0161,23,1.93,md,5,126,0.0469,0.3,pr,pr2019042008,2019-02-11T23:19:28.932Z,"4km NE of La Parguera, Puerto Rico",earthquake,1.75,2.5,0.15,4,reviewed,pr,pr
2019-02-11T21:38:08.450Z,38.8253333,-122.8113333,1.8,0.05,md,17,68,0.002171,0.03,nc,nc73140850,2019-02-12T02:28:04.419Z,"7km NW of The Geysers, CA",earthquake,0.44,0.22,0.072,2,reviewed,nc,nc
2019-02-11T21:38:02.330Z,38.8496667,-111.4075,-1.05,1.42,md,8,132,0.0707,0.15,uu,uu60311937,2019-02-12T23:39:06.900Z,"36km SW of Ferron, Utah",earthquake,0.66,0.8,0.273,5,reviewed,uu,uu
2019-02-11T21:23:31.231Z,39.2974,-114.9492,0,2.3,ml,9,96.75,0.274,0.5943,nn,nn00677563,2019-02-12T02:05:34.923Z,"7km NW of Ely, Nevada",explosion,,0,0.39,4,reviewed,nn,nn
2019-02-11T21:18:10.000Z,47.3215,-122.349833333333,23.05,1.2,ml,13,137,,0.16,uw,uw61511511,2019-02-12T17:15:19.990Z,"2km W of Federal Way, Washington",earthquake,0.46,0.79,0.148244435006961,8,reviewed,uw,uw
2019-02-11T21:10:52.850Z,32.6141667,-115.6931667,9.19,1.93,ml,31,122,0.04489,0.2,ci,ci37528738,2019-02-12T20:28:21.850Z,"11km WNW of Progreso, B.C., MX",earthquake,0.32,0.5,0.263,26,reviewed,ci,ci
2019-02-11T21:10:47.982Z,59.3516,-153.1419,73,1.7,ml,,,,0.27,ak,ak0191xt4xb2,2019-02-11T21:13:36.907Z,"87km WSW of Anchor Point, Alaska",earthquake,,1.4,,,automatic,ak,ak
2019-02-11T21:05:35.180Z,35.0525,-118.3471667,-1.01,1.12,ml,19,47,0.06193,0.15,ci,ci37528722,2019-02-11T23:42:59.203Z,"13km SE of Tehachapi, CA",quarry blast,0.3,31.61,0.096,17,reviewed,ci,ci
2019-02-11T21:02:15.940Z,19.4656658,-155.397995,16.09,1.89,md,10,326,0.1102,0.1,hv,hv70807711,2019-02-11T21:05:14.330Z,"17km WNW of Volcano, Hawaii",earthquake,6.07,1.65,0.1,3,automatic,hv,hv
2019-02-11T21:00:00.110Z,39.2411667,-123.122,-0.61,2.02,md,25,98,0.1435,0.18,nc,nc73140835,2019-02-12T02:22:04.562Z,"8km ESE of Redwood Valley, CA",earthquake,0.36,0.88,0.191,13,reviewed,nc,nc
2019-02-11T20:59:13.748Z,38.0841,-118.6771,8.8,0.7,ml,4,347.71,0.215,0.0264,nn,nn00677613,2019-02-12T02:05:48.840Z,"49km S of Hawthorne, Nevada",earthquake,,13.7,0,1,reviewed,nn,nn
2019-02-11T20:56:59.260Z,33.4915,-116.7961667,7.62,0.71,ml,23,66,0.0886,0.14,ci,ci37528690,2019-02-11T21:10:32.959Z,"8km NE of Aguanga, CA",earthquake,0.21,0.83,0.095,19,reviewed,ci,ci
2019-02-11T20:55:37.382Z,60.9846,-152.0656,104.9,2.4,ml,,,,0.81,ak,ak0191xst405,2019-02-11T21:01:24.402Z,"53km NW of Nikiski, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-02-11T20:46:48.920Z,36.9375,-113.524,6.36,1.04,md,6,221,0.128,0.17,uu,uu60311927,2019-02-11T21:30:26.040Z,"19km SSE of Saint George, Utah",earthquake,1.67,2.53,0.383,3,reviewed,uu,uu
2019-02-11T20:41:23.829Z,63.6038,-146.8835,13.5,1.2,ml,,,,0.51,ak,ak0191xsq2x9,2019-02-11T22:14:39.249Z,"74km SW of Delta Junction, Alaska",other event,,0.4,,,reviewed,ak,ak
2019-02-11T20:26:21.955Z,63.5241,-147.2778,2.7,1.9,ml,,,,1.08,ak,ak0191xsmv4o,2019-02-11T20:35:18.423Z,"84km E of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-02-11T20:24:23.836Z,61.4181,-150.0533,37.2,2.1,ml,,,,0.63,ak,ak0191xsmfu3,2019-02-11T20:27:46.066Z,"12km SSW of Big Lake, Alaska",earthquake,,1.1,,,automatic,ak,ak
2019-02-11T20:22:24.200Z,19.1556664,-155.470993,34.17,1.87,md,36,180,0.008394,0.09,hv,hv70807681,2019-02-11T20:25:33.140Z,"5km S of Pahala, Hawaii",earthquake,0.83,1.33,0.14,7,automatic,hv,hv
2019-02-11T20:20:29.284Z,64.861,-147.3001,11.5,1.7,ml,,,,0.29,ak,ak0191xsllf1,2019-02-11T20:32:07.521Z,"12km ENE of Badger, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-02-11T20:14:22.414Z,39.038,-120.038,7.9,0.5,ml,7,217.53,0.082,0.1323,nn,nn00677604,2019-02-12T02:05:47.185Z,"8km ESE of Tahoma, California",earthquake,,2.5,0.14,2,reviewed,nn,nn
2019-02-11T20:03:56.450Z,40.7446667,-122.3153333,-0.9,1.67,md,12,80,0.1805,0.09,nc,nc73141240,2019-02-12T20:03:42.364Z,"8km NNE of Shasta Lake, CA",quarry blast,0.34,31.61,0.125,13,reviewed,nc,nc
2019-02-11T19:59:38.750Z,38.8215,-122.8453333,1.68,1.28,md,34,56,0.008209,0.06,nc,nc73140825,2019-02-15T07:26:04.201Z,"9km WNW of The Geysers, CA",earthquake,0.16,0.2,0.174,7,reviewed,nc,nc
2019-02-11T19:58:37.780Z,38.8328333,-111.3881667,2.79,1.78,md,7,124,0.0596,0.05,uu,uu60311922,2019-02-11T21:34:04.190Z,"36km SW of Ferron, Utah",earthquake,0.52,1.36,0.288,5,reviewed,uu,uu
2019-02-11T19:55:37.580Z,47.32,-122.356166666667,19.8,1.59,ml,23,71,,0.13,uw,uw61511501,2019-02-12T17:50:29.530Z,"3km W of Federal Way, Washington",earthquake,0.29,0.53,0.127127683162105,18,reviewed,uw,uw
2019-02-11T19:49:04.990Z,38.8391667,-122.8276667,2.17,1.09,md,35,63,0.006135,0.05,nc,nc73140820,2019-02-15T05:09:04.421Z,"9km NW of The Geysers, CA",earthquake,0.17,0.25,0.293,9,reviewed,nc,nc
2019-02-11T19:45:00.563Z,38.3576,-119.5198,10.3,1.4,ml,6,147.22,0.063,0.161,nn,nn00677603,2019-02-12T02:05:44.302Z,"27km WNW of Bridgeport, California",earthquake,,2,0,1,reviewed,nn,nn
2019-02-11T19:44:29.250Z,34.8483333,-118.7923333,-1.09,0.87,ml,7,108,0.07291,0.11,ci,ci37528618,2019-02-11T23:45:32.013Z,"7km E of Lebec, CA",quarry blast,0.39,31.61,0.116,2,reviewed,ci,ci
2019-02-11T19:39:39.750Z,38.8059998,-122.8118362,1.41,0.8,md,7,170,0.02191,0.03,nc,nc73140815,2019-02-11T20:05:04.234Z,"6km WNW of The Geysers, CA",earthquake,0.5,1.28,,1,automatic,nc,nc
2019-02-11T19:30:18.423Z,38.7508,-119.7106,10.4,1.2,ml,12,64.96,0.166,0.2129,nn,nn00677546,2019-02-12T02:05:27.199Z,"15km S of Gardnerville Ranchos, Nevada",earthquake,,1.8,0.47,6,reviewed,nn,nn
2019-02-11T19:11:15.350Z,33.523,-116.7368333,3.15,0.67,ml,26,38,0.04229,0.17,ci,ci37528610,2019-02-11T19:56:57.255Z,"7km WSW of Anza, CA",earthquake,0.21,0.65,0.143,15,reviewed,ci,ci
2019-02-11T19:03:05.789Z,62.5566,-149.3443,16.2,2.7,ml,,,,0.74,ak,ak0191xrwghw,2019-02-11T21:06:06.723Z,"47km ENE of Talkeetna, Alaska",earthquake,,1,,,automatic,ak,ak
2019-02-11T19:02:12.907Z,36.4966,-116.3089,6,0.2,ml,7,197.26,0.049,0.0414,nn,nn00677552,2019-02-12T02:05:30.329Z,"43km NW of Pahrump, Nevada",earthquake,,2.8,0.37,4,reviewed,nn,nn
2019-02-11T19:01:43.850Z,37.4603333,-118.7911667,7.32,1,md,14,133,0.1329,0.04,nc,nc73140810,2019-02-11T19:57:04.190Z,"15km SW of Toms Place, CA",earthquake,0.5,1.95,0.148,11,reviewed,nc,nc
2019-02-11T18:57:32.400Z,38.8415,-111.3941667,0.24,1.61,ml,7,134,0.06559,0.05,uu,uu60311917,2019-02-12T03:00:01.859Z,"35km SW of Ferron, Utah",earthquake,0.57,0.77,0.097,2,reviewed,uu,uu
2019-02-11T18:47:19.032Z,62.961,-150.5746,107.6,1.6,ml,,,,0.2,ak,ak0191xrkhr3,2019-02-11T18:50:36.094Z,"74km NNW of Talkeetna, Alaska",earthquake,,1,,,automatic,ak,ak
2019-02-11T18:30:30.429Z,63.0829,-144.3185,6.4,1.5,ml,,,,0.3,ak,ak0191xrgvgi,2019-02-11T18:36:53.412Z,"72km WSW of Tok, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-02-11T18:23:42.750Z,37.4643333,-121.616,4.88,1.53,md,20,51,0.03224,0.06,nc,nc73140805,2019-02-15T01:23:04.059Z,"22km ENE of Alum Rock, CA",earthquake,0.18,0.39,0.11,17,reviewed,nc,nc
2019-02-11T18:21:57.157Z,38.4506,-118.3906,8.9,0.5,ml,5,125.65,0.045,0.15,nn,nn00677533,2019-02-12T02:05:13.325Z,"22km ESE of Hawthorne, Nevada",earthquake,,3.2,0,1,reviewed,nn,nn
2019-02-11T18:18:36.992Z,38.3633,-119.4769,9,0.9,ml,6,129.53,0.032,0.1443,nn,nn00677532,2019-02-12T02:05:11.906Z,"24km WNW of Bridgeport, California",earthquake,,2.6,0.67,2,reviewed,nn,nn
2019-02-11T18:15:23.900Z,38.8346667,-111.3903333,0.96,1.95,md,9,106,0.06048,0.08,uu,uu60311892,2019-02-11T21:48:18.056Z,"36km SW of Ferron, Utah",earthquake,0.38,0.45,0.249,4,reviewed,uu,uu
2019-02-11T18:11:33.300Z,34.3671667,-116.9083333,6.74,1.52,ml,49,54,0.1003,0.12,ci,ci37528514,2019-02-12T20:33:27.670Z,"10km SSE of Lucerne Valley, CA",earthquake,0.14,0.48,0.215,22,reviewed,ci,ci
2019-02-11T18:03:25.920Z,34.3681667,-116.9073333,5.78,1.21,ml,28,62,0.09978,0.14,ci,ci37528506,2019-02-12T20:45:12.384Z,"10km SSE of Lucerne Valley, CA",earthquake,0.25,0.58,0.178,20,reviewed,ci,ci
2019-02-11T18:02:59.750Z,41.238,-122.3796667,17.13,2.12,md,19,60,0.1547,0.11,nc,nc73140795,2019-02-12T06:56:03.671Z,"10km WNW of Dunsmuir, CA",earthquake,0.29,1.14,0.167,20,reviewed,nc,nc
2019-02-11T17:54:04.950Z,38.8371667,-111.4111667,3.89,1.88,md,9,103,0.05791,0.11,uu,uu60311887,2019-02-11T21:52:09.370Z,"37km SW of Ferron, Utah",earthquake,0.63,1.2,0.216,6,reviewed,uu,uu
2019-02-11T17:43:48.287Z,62.0227,-148.2857,28,1.3,ml,,,,1.08,ak,ak0191xqy9jg,2019-02-11T17:47:34.443Z,"38km NE of Sutton-Alpine, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-02-11T17:33:44.380Z,36.0373333,-120.6245,0.89,0.57,md,21,84,0.0389,0.17,nc,nc73140790,2019-02-15T01:06:03.964Z,"23km NW of Parkfield, CA",earthquake,0.83,2.65,0.282,11,reviewed,nc,nc
